feature,direct_success,reverse_expert,middle_expert,outside_expert,overlap_expert,physics_command,futures_expert,mean_importance
eb_reverse_middle_pitcher_game_type,0.0,0.2936448961531949,0.0,0.12960215784849943,1.6638547554366574,0.3995528245642622,1.1023827046541592,0.5127196198081104
eb_middle_pitcher,0.0,0.45972969512746253,1.6696943942887494,0.07919450468259707,0.4862107491278062,0.6370979344733517,0.21825497122661655,0.5071688927037977
eb_outside_only_pitcher,0.0,0.16476605873517064,0.09524588275628881,0.6236325948286384,0.3220108140177907,0.6227357728558849,1.5900957689146014,0.4883552703011964
asof_pitcher_prev3_game_middle_rate,0.0,0.44468345395605197,1.4283905074768561,0.0,0.8355189410647087,0.0,0.6361712315128422,0.4778234477157799
asof_pitcher_strike_rate,0.3094361652430502,1.098338923814013,0.0,1.0809348374912022,0.31992737494795936,0.0,0.5349796721540531,0.47765956766432544
pitcher_success_form_1,0.6551336046816537,1.3145139185472436,0.18905009410405682,0.0,0.532411035530973,0.0,0.565756346858134,0.46526642853172306
risp,0.0,0.7235700183777767,0.3756532174613147,2.0252846511961433,0.07305316172707604,0.0,0.0,0.456794435537473
asof_pitcher_prev1_game_success_rate,1.825230772275166,0.23036375970293455,0.13928764728197326,0.0,0.2887643582130764,0.0,0.49401168670054174,0.42537974631052744
pitcher_success_form_5,0.20022258796355877,1.2980992544111876,0.10384323979244385,0.0,0.5794242091267027,0.0,0.7711926345750779,0.42182598940985294
game_month,0.0,0.5572774015986666,0.1600522399119317,0.0,2.2180509180646313,0.0,0.0,0.4193400799393185
pitcher_middle_form_1,0.0,0.0,1.060292869963322,0.1497068052550413,1.069177523224367,0.0,0.6012700979372547,0.41149247091142643
expected_rel_side_drift,0.0,0.46706354604131844,0.32338551403881616,0.33114238458162254,0.6333233326938219,0.9903406440911361,0.0,0.3921793459209593
expected_rel_side_median,0.0,0.3017613385839881,0.0,0.18943388266871114,0.7699386157374406,1.4806210852616701,0.0,0.3916792746074015
batter_hand,0.0,0.11696422428005848,0.11371332187071743,0.329531974737314,0.2661824762118187,1.8644531753017721,0.0,0.38440645320024014
batter_relative_success,0.0,0.7272217027398291,0.33420335619403213,0.059274731218387194,1.3360605432272166,0.0,0.22306967108607578,0.3828328577807915
expected_rel_speed_drift,0.0,0.5679842559846529,0.10716989191864215,0.18002461245733378,0.11837056644702593,1.6836221432192162,0.0,0.37959592428955297
asof_pitcher_middle_rate,0.0,0.1824625505633976,1.3400164107769152,0.0564249970279674,0.7025695581303077,0.0,0.3082093977173672,0.36995470203085074
asof_pitcher_n,0.08269542270486134,0.44927456050418685,0.2380914457522962,0.22199639789522588,0.31752228957221673,0.41753172828625557,0.8153156894833191,0.3632039334569089
num_runners_on,0.0,0.21507121648908767,0.30195484847703546,1.38081060137893,0.0,0.0,0.6303352101559573,0.3611674109287158
